id_set;clauses;k_sat;n_var;num_clauses
8104;[[-3], [-1, 4, -2]];3;5;2
8105;[[3], [-1, -5, -4]];3;5;2
8106;[[4, -5, -1], [-4, 3], [2, 4, 1]];3;5;3
8107;[[-5], [-1]];3;5;2
8108;[[-1, -3], [-5, 3], [4]];3;5;3
8109;[[-2], [1, -3], [-5, 1]];3;5;3
8110;[[4], [-3, -1]];3;5;2
8111;[[-4], [-1, -4, 3]];3;5;2
8112;[[-4], [1]];3;5;2
8113;[[3, -4], [2, -3]];3;5;2
8114;[[-1, 4, 2], [4, -3, -5], [2, -5, -4]];3;5;3
8115;[[3], [-4, -1, 2]];3;5;2
8116;[[2, -4], [-1], [3, -4, -2]];3;5;3
8117;[[1, -3, -2], [1, 2]];3;5;2
8118;[[-4, -2], [2], [3, -5]];3;5;3
8119;[[-5, -4, -3], [3, 4], [4, -5, 3]];3;5;3
8120;[[2, -1, -4], [-5, -4, 1], [-3]];3;5;3
8121;[[4, -2], [-4], [-5, 2]];3;5;3
8122;[[-1, 2, -5], [-2]];3;5;2
8123;[[-1, -5, 4], [1, -2], [-4, 1]];3;5;3
8124;[[1], [4, -3, 2]];3;5;2
8125;[[-5], [-3, -5], [4, -2]];3;5;3
8126;[[2], [4, 1, -3], [-3, 4, 2]];3;5;3
8127;[[3, -5], [3, -1], [-4, -1, 3]];3;5;3
8128;[[4, -3], [2], [-2, 3, -4]];3;5;3
8129;[[3, -4], [-4]];3;5;2
8130;[[3], [-2], [1, -4]];3;5;3
8131;[[2], [4, 3, 1], [1]];3;5;3
8132;[[-5], [-2, -1, -3], [-4]];3;5;3
8133;[[2], [1, 2], [-4, -1, 2]];3;5;3
8134;[[-4, -1, 2], [-1], [2]];3;5;3
8135;[[-3], [-5, -2, 3]];3;5;2
8136;[[3], [4]];3;5;2
8137;[[2, 1], [-3]];3;5;2
8138;[[4, 1], [4, -1, -3]];3;5;2
8139;[[3, 4], [-3, 1]];3;5;2
8140;[[4, -3], [3, 1], [2, -5]];3;5;3
8141;[[2, -3], [-5, 4, -3], [1, 3]];3;5;3
8142;[[-5, 3], [2, -3]];3;5;2
8143;[[-2, -1], [4, -2], [-2, -3]];3;5;3
8144;[[-5, -2, 4], [4, -3, -2]];3;5;2
8145;[[2, -4, 1], [-1], [-2, 4, -1]];3;5;3
8146;[[1], [4, -2]];3;5;2
8147;[[4, -1], [4], [-3, 1]];3;5;3
8148;[[-3, 4, 1], [2]];3;5;2
8149;[[4], [-5], [-4, -3]];3;5;3
8150;[[-1, -4], [2, 3, -4], [-1, 4]];3;5;3
8151;[[-3, 2, 4], [-3, -4]];3;5;2
8152;[[1, -3], [-3, -4], [2]];3;5;3
8153;[[-3], [-4, 2], [-5, 1]];3;5;3
8154;[[1, -5], [-1, 2, 4]];3;5;2
8155;[[-2, -3, -4], [3, 2]];3;5;2
8156;[[-2, 1, -5], [1, 2], [-1, 4, -5]];3;5;3
8157;[[4], [2]];3;5;2
8158;[[-3, -2, 1], [-2, 4]];3;5;2
8159;[[-5, 1], [-4], [4, -5]];3;5;3
8160;[[-1, 4, 3], [-3]];3;5;2
8161;[[3, 2], [-4, -5, 3], [-1]];3;5;3
8162;[[1, -5], [-3, 4, -2], [-5]];3;5;3
8163;[[3], [-2, -5]];3;5;2
8164;[[-1, 3, 4], [2, -4], [1, 4]];3;5;3
8165;[[-4, 1], [-5, -2, 1], [-1]];3;5;3
8166;[[4], [3, -5], [-1, -2, -3]];3;5;3
8167;[[-1], [2, -5]];3;5;2
8168;[[1], [-1, -2, -4]];3;5;2
8169;[[-4, 1], [1, 3, 2]];3;5;2
8170;[[-4], [-3, -5, 4]];3;5;2
8171;[[-1, -2, -3], [1, 3]];3;5;2
8172;[[2], [-2, 3]];3;5;2
8173;[[-3, 2], [3, -2, -5]];3;5;2
8174;[[-2], [-4, 1], [-4]];3;5;3
8175;[[4, -3], [-2]];3;5;2
8176;[[-1, -2, 4], [-1, 3, 2], [1, 2]];3;5;3
8177;[[-3, 1], [-4]];3;5;2
8178;[[4, -3], [2, 1, 3], [-4, 2, -3]];3;5;3
8179;[[1], [-2]];3;5;2
8180;[[3, -1], [-3]];3;5;2
8181;[[3, -5], [2, 4]];3;5;2
8182;[[-4], [-1], [-3]];3;5;3
8183;[[-1], [-4, -5], [3]];3;5;3
8184;[[1], [-5, 4], [1, 4]];3;5;3
8185;[[3, -2, 1], [2], [4, 2]];3;5;3
8186;[[2, 3], [-4], [-2, -5]];3;5;3
8187;[[-2, -5], [1], [-5, -3]];3;5;3
8188;[[-1], [3], [2]];3;5;3
8189;[[2, 1, 3], [2, -5]];3;5;2
8190;[[3], [-2, -5], [3, 1, 4]];3;5;3
8191;[[-2, 4], [2, 1], [-5]];3;5;3
8192;[[4, -5, 3], [2, 3, -1]];3;5;2
8193;[[-2, 4, -1], [-5, -4]];3;5;2
8194;[[1, -2], [-2], [-2, -5]];3;5;3
8195;[[2, 3], [-3], [1, 2]];3;5;3
8196;[[4], [-4, 1, -2]];3;5;2
8197;[[-1, -2, -5], [4, -1], [-2, 3]];3;5;3
8198;[[3], [-2]];3;5;2
8199;[[-2, 4, 1], [-3, -1]];3;5;2
8200;[[-5, -2, -1], [4, 2, 3], [1, 4]];3;5;3
8201;[[-2, -5], [-5, 2], [-5, -2, -4]];3;5;3
8202;[[2, -1], [1]];3;5;2
8203;[[-1, -4], [-4], [4, -1]];3;5;3
8204;[[4, -3], [-5, 3, -4], [3, -5, -2]];3;5;3
8205;[[4, -2], [-5, -2, 1]];3;5;2
8206;[[-3, 2, 1], [1, 2], [1]];3;5;3
8207;[[2], [3, -4]];3;5;2
8208;[[2, -1, -5], [-4, -5], [-2]];3;5;3
8209;[[-4, 3, -1], [-4], [3]];3;5;3
8210;[[4, 3, -2], [-2, 3, 1]];3;5;2
8211;[[-4, -5, 3], [-5]];3;5;2
8212;[[-2, -4, -5], [-3, -1], [-4, -3]];3;5;3
8213;[[-5, -4], [4, 3], [2, -3]];3;5;3
8214;[[-3], [4, 2, -5]];3;5;2
8215;[[-2, 4], [4, -5], [-5]];3;5;3
8216;[[4], [1, 4]];3;5;2
8217;[[-5, 2], [-3]];3;5;2
8218;[[-2, -3, 4], [-5, -1, 2]];3;5;2
8219;[[-4], [-5], [1]];3;5;3
8220;[[-5], [2]];3;5;2
8221;[[-2, 3], [-2, -1, 3]];3;5;2
8222;[[1], [4]];3;5;2
8223;[[-2], [-5]];3;5;2
8224;[[-2, 1, 4], [-2, -3, -1], [4]];3;5;3
8225;[[-1, 3], [4]];3;5;2
8226;[[1, -4], [-2, -4]];3;5;2
8227;[[3, 2, -1], [-4], [-5]];3;5;3
8228;[[2, -4, -5], [-3, 2]];3;5;2
8229;[[-5, 1, 3], [-3, -5], [-3, -2, 1]];3;5;3
8230;[[-3, -1], [-1], [-2]];3;5;3
8231;[[1, -5], [-4, 3]];3;5;2
8232;[[1, 2], [-2, 3]];3;5;2
8233;[[-2, -3, 1], [-4]];3;5;2
8234;[[3], [-2, -4, 3], [-1, 2]];3;5;3
8235;[[4, 1, -3], [-5, 2, 1]];3;5;2
8236;[[-3, 4], [-3]];3;5;2
8237;[[3, 4], [3, -4]];3;5;2
8238;[[4, 1, -2], [-2], [4]];3;5;3
8239;[[-1, -4, -2], [1, -5, -3], [1, 2]];3;5;3
8240;[[1], [-2], [2, -3]];3;5;3
8241;[[-1, 3], [4, 2], [1, -4]];3;5;3
8242;[[-1], [3, 2, 1], [2]];3;5;3
8243;[[-1, 3, -5], [1]];3;5;2
8244;[[2], [-5], [4, 2]];3;5;3
8245;[[-3, -4], [-2, 3]];3;5;2
8246;[[3], [2]];3;5;2
8247;[[4, -1], [-1, -2, -4]];3;5;2
8248;[[-3], [-2], [-4]];3;5;3
8249;[[-5, 4], [-2], [3, -1, -4]];3;5;3
8250;[[3, -2], [1, 4]];3;5;2
8251;[[-2, -3], [-5, 3], [-2, 4]];3;5;3
8252;[[-1], [-1, -5], [-3]];3;5;3
8253;[[-4], [-4, 2]];3;5;2
8254;[[-2, -1], [4], [-5]];3;5;3
8255;[[4, -1, -2], [-3]];3;5;2
8256;[[1], [2, 4, 1]];3;5;2
8257;[[-2, -5, -3], [-4]];3;5;2
8258;[[-4], [-5]];3;5;2
8259;[[-4, 2, 1], [-4, -3, -2]];3;5;2
8260;[[-4], [-3]];3;5;2
8261;[[-5, 2, -4], [-1], [1, -3]];3;5;3
8262;[[-2, 4], [-2, 4, -1]];3;5;2
8263;[[-1, -2], [-2, -3]];3;5;2
8264;[[-2, 3], [-1, 4, -3], [1, -5]];3;5;3
8265;[[4], [-4, 2, 3], [2]];3;5;3
8266;[[2, 1], [3, -2]];3;5;2
8267;[[-1], [4, -3], [2, -3]];3;5;3
8268;[[-1], [-1, -4], [-4, -3, 2]];3;5;3
8269;[[1, 2], [2], [3]];3;5;3
8270;[[4, -2], [4, 3]];3;5;2
8271;[[-4], [-1, -5]];3;5;2
8272;[[-2, 1, 3], [-4]];3;5;2
8273;[[1, -3], [-3]];3;5;2
8274;[[-2, 4], [4]];3;5;2
8275;[[-1], [-3, 1], [-2, 3, -4]];3;5;3
8276;[[-2], [1, -2, -4]];3;5;2
8277;[[2], [1], [-3]];3;5;3
8278;[[1, -5, 2], [3], [-4, -2, 3]];3;5;3
8279;[[-1], [-1, 4]];3;5;2
8280;[[-4], [-4, -1, -5]];3;5;2
8281;[[-2, -5], [-3, 2, -4], [-3, 4]];3;5;3
8282;[[-2], [-3, -4], [-5, 1]];3;5;3
8283;[[-2, -3], [2, -3]];3;5;2
8284;[[3, -4, -1], [1]];3;5;2
8285;[[-4, 3], [4]];3;5;2
8286;[[-1], [-1, -5, -3], [4]];3;5;3
8287;[[4, 1, 3], [-3]];3;5;2
8288;[[2], [-1, -3]];3;5;2
8289;[[1, 2, -3], [-5, -1, -3]];3;5;2
8290;[[-3, 1], [1, -3, -5]];3;5;2
8291;[[-2, 4], [-3], [2]];3;5;3
8292;[[-5, 3, 1], [3, 2, 1], [4, -1]];3;5;3
8293;[[-4, 2, 3], [1]];3;5;2
8294;[[4], [-5, 3], [3, -4, -5]];3;5;3
8295;[[-5, 3, 1], [1], [4, 3, -2]];3;5;3
8296;[[-2, 3, -5], [-5], [2, -4]];3;5;3
8297;[[2], [-3, 4, 2], [-1, 2]];3;5;3
8298;[[2], [4], [4, -5]];3;5;3
8299;[[-5, -1], [-1], [3, 1, -2]];3;5;3
8300;[[-5, -3, -4], [-5, 2, -3]];3;5;2
8301;[[-2], [4, -2], [-2, -4, -1]];3;5;3
8302;[[4], [-2], [-1, 2]];3;5;3
8303;[[2, 3], [4, -3, 1], [-1]];3;5;3
8304;[[-4], [-3], [-2]];3;5;3
8305;[[1], [2, -1]];3;5;2
8306;[[-5, 3], [-3, 1], [1, 2, 4]];3;5;3
8307;[[1], [-5, -3, -1], [2, 3, 4]];3;5;3
8308;[[-2], [-4]];3;5;2
8309;[[-2, 3, -4], [-1], [3, -1]];3;5;3
8310;[[1, 2, -4], [-2, -1, 4], [4, 3, -5]];3;5;3
8311;[[1], [-2], [1, -3]];3;5;3
8312;[[-4, -5, -2], [1, 2, 4], [2]];3;5;3
8313;[[4, -2], [4, 2]];3;5;2
8314;[[1], [2], [-3, 4, 1]];3;5;3
8315;[[-1, -4], [-4], [-5, 3, 4]];3;5;3
8316;[[-4], [1]];3;5;2
8317;[[1, -2, 3], [3, -4, 1]];3;5;2
8318;[[2, 1], [-1, 4, -2]];3;5;2
8319;[[4], [-3], [1, -5, -4]];3;5;3
8320;[[3], [4]];3;5;2
8321;[[2, -3, 4], [-3], [-4, -1, -5]];3;5;3
8322;[[-3, 1], [-2, -4, -5], [3, -5, -4]];3;5;3
8323;[[1, 4, -2], [2]];3;5;2
8324;[[-4, 1, -5], [4, 1], [-2, 3, -4]];3;5;3
8325;[[-1, -3, 2], [3]];3;5;2
8326;[[4, 1, 2], [-1]];3;5;2
8327;[[-2, -3], [-2]];3;5;2
8328;[[3, -4], [3, 1], [3, 2, 4]];3;5;3
8329;[[2, -5, -4], [1, -3]];3;5;2
8330;[[-1, 4, -5], [-3, -4, -5]];3;5;2
8331;[[1], [1, 4], [1, 3]];3;5;3
8332;[[2, 3, 1], [-5, 3, -2], [4, 3]];3;5;3
8333;[[-3, 1, 2], [1, 2], [-4, 3]];3;5;3
8334;[[2], [1, 4], [3]];3;5;3
8335;[[3], [-3, -5, -4], [-1]];3;5;3
8336;[[-2, 3], [3]];3;5;2
8337;[[1, -2, -3], [1, 2, 3]];3;5;2
8338;[[4, -5, -3], [-2], [-4]];3;5;3
8339;[[2, 1, 4], [3, 1]];3;5;2
8340;[[-3, -5, 2], [1, -2]];3;5;2
8341;[[-3, 1, 4], [-2, -5], [1, 2]];3;5;3
8342;[[2, 4, 3], [-4]];3;5;2
8343;[[-5, 3, 4], [-2], [-3, 2, -5]];3;5;3
8344;[[3], [4, -2]];3;5;2
8345;[[2, 3, -1], [1], [4, -5]];3;5;3
8346;[[-3, -1], [1, -5], [-3, -5]];3;5;3
8347;[[-1, -4, 3], [-5], [2, -3, -5]];3;5;3
8348;[[-1], [-3]];3;5;2
8349;[[-3, -1, -4], [3], [4]];3;5;3
8350;[[-2, 3, -4], [-3], [-2, -1, 4]];3;5;3
8351;[[2, -3], [1, -5], [-4, -3, -1]];3;5;3
8352;[[3, 4, 1], [-1, -5, 2]];3;5;2
8353;[[1, 2], [-2, -3, -4], [-1]];3;5;3
8354;[[-4, -3], [-5, -1, -3]];3;5;2
8355;[[-1, -4, 3], [2, 1]];3;5;2
8356;[[4], [-5, 2], [-2, -4, 1]];3;5;3
8357;[[1], [2, -5], [-2, -1]];3;5;3
8358;[[-1, 2], [-2, 3, 4]];3;5;2
8359;[[4, 2, 3], [-3, -4, -2]];3;5;2
8360;[[-1, -2], [-5], [3, 2]];3;5;3
8361;[[-4, 3, -5], [2, -3]];3;5;2
8362;[[2, 4, -3], [1], [-4, 3, 1]];3;5;3
8363;[[-5, 3], [4], [-5]];3;5;3
8364;[[-1], [-1, -5, 2], [3]];3;5;3
8365;[[-5], [-3, 1, -4], [3, -5]];3;5;3
8366;[[3, 1, -2], [-5, 4, -1], [-5, 2]];3;5;3
8367;[[-4], [-3, 2, 1], [-3, -1]];3;5;3
8368;[[-1], [2]];3;5;2
8369;[[-5, 3], [4, 3, -2]];3;5;2
8370;[[-2, 1], [2, -4, -5], [-3, 2, 4]];3;5;3
8371;[[-2], [-4, -3, 1], [1]];3;5;3
8372;[[-2, 1, -3], [4, 1], [-1, -5, -2]];3;5;3
8373;[[-1, 4, -3], [-1, -4, -2], [-2, -4, -1]];3;5;3
8374;[[1, 3], [2]];3;5;2
8375;[[4, -1], [-1, -3]];3;5;2
8376;[[2], [-3, 4, -5]];3;5;2
8377;[[-3], [-3, -5, -4]];3;5;2
8378;[[-1, -4, -5], [-1, -4, -3], [-2, -1]];3;5;3
8379;[[-1], [2, -1, 3], [-5]];3;5;3
8380;[[-2], [-5, -4]];3;5;2
8381;[[1, -2, -4], [-5], [-3]];3;5;3
8382;[[-3, -5, -4], [2]];3;5;2
8383;[[-5, -2, -1], [3]];3;5;2
8384;[[3, 4, 2], [-5], [-3, 2]];3;5;3
8385;[[-5, -3], [2, 4]];3;5;2
8386;[[1, -2, 4], [2], [-5, 1, -4]];3;5;3
8387;[[-4, -5], [-2, -4], [4, -5]];3;5;3
8388;[[2], [4], [-1, -3, 2]];3;5;3
8389;[[2], [4, 3, -1]];3;5;2
8390;[[4, 1], [2], [-4, -1, -3]];3;5;3
8391;[[-4, 3], [4, -2], [-3, -1, 4]];3;5;3
8392;[[2, -1, -4], [-2, -1, 3], [4]];3;5;3
8393;[[-1, -5], [2, 4, -1]];3;5;2
8394;[[3], [-1, -3, -2], [-2, -3]];3;5;3
8395;[[-5], [-4, 3]];3;5;2
8396;[[-4], [-5, 4, -2], [3, -1, 4]];3;5;3
8397;[[-2, 3], [-5, 4, 2], [4, -2]];3;5;3
8398;[[-4, -5, -1], [1, -4, -3]];3;5;2
8399;[[-5, -1, -2], [-3, -1, -4], [-1, -2]];3;5;3
8400;[[4, -1], [-2, 3, 4]];3;5;2
8401;[[-1, -3], [4], [-1, 4]];3;5;3
8402;[[-4, 3], [-4], [-3]];3;5;3
8403;[[2, -1], [-2, -3], [-5]];3;5;3
8404;[[1, -4], [4], [-1, -4, 3]];3;5;3
8405;[[-4, -3], [1, 2]];3;5;2
8406;[[-4], [4, 2]];3;5;2
8407;[[1], [-3, 2]];3;5;2
8408;[[2, 4], [4, -2], [1, 3]];3;5;3
8409;[[-5], [2, -3, -4]];3;5;2
8410;[[-1], [4], [-5]];3;5;3
8411;[[-5, 2], [3, 2]];3;5;2
8412;[[2], [-4]];3;5;2
8413;[[-3, 1], [-1]];3;5;2
8414;[[-3, 2, 1], [-4, -1]];3;5;2
8415;[[4], [2, -1], [-2]];3;5;3
8416;[[-3, 2, 1], [3, -1], [1, -3, 2]];3;5;3
8417;[[-5, -1], [-3, -5, -4], [-5, 1, -2]];3;5;3
8418;[[3], [-5, -1, 4]];3;5;2
8419;[[3], [3, -4]];3;5;2
8420;[[3, 2, -4], [-4, 3], [-2, -3, -5]];3;5;3
8421;[[3, -4, -5], [-3]];3;5;2
8422;[[4, 1, -5], [1, -5], [3, 4, -1]];3;5;3
8423;[[-2], [-1, -5], [-2, -1, -5]];3;5;3
8424;[[2, -1, 4], [-5]];3;5;2
8425;[[-1, 3, -5], [-4, -1], [1, -2]];3;5;3
8426;[[1], [-1, -2]];3;5;2
8427;[[2, 4, 3], [-5, -4, 1], [3, -5, -1]];3;5;3
8428;[[-5, -3, -1], [3], [-3, 2, -1]];3;5;3
8429;[[4, 2, 1], [4], [4, -3, -5]];3;5;3
8430;[[-4], [-4, -3]];3;5;2
8431;[[-3], [1, 2], [-1]];3;5;3
8432;[[-5], [-4, -2, 1]];3;5;2
8433;[[-2, 4], [-5]];3;5;2
8434;[[-2], [-1]];3;5;2
8435;[[4, -5], [-3], [-2]];3;5;3
8436;[[-4], [3]];3;5;2
8437;[[-4, -3, -5], [3], [-4, 1, -2]];3;5;3
8438;[[3, 1], [-3, 2, -5]];3;5;2
8439;[[-4, -2], [-5, -2, 4], [4, -1]];3;5;3
8440;[[-3, -5, -4], [-2], [-1]];3;5;3
8441;[[4, 2, -3], [2], [-1, 3]];3;5;3
8442;[[3, 2, 1], [4, 1, -2], [3, 2]];3;5;3
8443;[[1, 3], [2], [-3]];3;5;3
8444;[[1], [-3, -1]];3;5;2
8445;[[-2, -1], [-1, -5], [-3]];3;5;3
8446;[[-5], [4, -2]];3;5;2
8447;[[-3, 4], [4, 1], [-1]];3;5;3
8448;[[-2], [-3, -1]];3;5;2
8449;[[4, -2, 1], [4]];3;5;2
8450;[[2, 3], [4, -3], [-5, -4, -1]];3;5;3
8451;[[-5, 2], [2]];3;5;2
8452;[[-5, 3, 2], [2, 3], [-1, -5]];3;5;3
8453;[[-4], [-5], [4, 2, -3]];3;5;3
8454;[[-4, 2, 1], [1], [-5, -3, -2]];3;5;3
8455;[[1, 2, -4], [-5, -2, -3], [2, 4, 3]];3;5;3
8456;[[2, 1, -5], [-3, 2, -5], [1, -4]];3;5;3
8457;[[-5], [-4, 1], [4, -5, -3]];3;5;3
8458;[[-1, 3, -5], [1, -5]];3;5;2
8459;[[-2, 1, 4], [2, 1], [4, -1, -5]];3;5;3
8460;[[-1], [1, -2, 3], [4]];3;5;3
8461;[[2, 1], [-1], [3]];3;5;3
8462;[[-1, -2], [-1, -5]];3;5;2
8463;[[-4, -5], [-5], [4]];3;5;3
8464;[[-1, 4, 2], [-4], [1, 3, 2]];3;5;3
8465;[[4, 3], [1], [-1, 4]];3;5;3
8466;[[2, -1, 4], [-5, 1, 3]];3;5;2
8467;[[-3, -2, -4], [-3, -2], [-5]];3;5;3
8468;[[3], [-1, -3, -5], [-4, -5]];3;5;3
8469;[[-4, -5], [-1, 3], [-3]];3;5;3
8470;[[-2, 1], [-3, -4], [-5]];3;5;3
8471;[[4], [1, -2]];3;5;2
8472;[[-4], [-1, 3]];3;5;2
8473;[[-1, 3, 2], [-4, -2, -5], [-3, -5, 2]];3;5;3
8474;[[4, -5], [3, -1]];3;5;2
8475;[[-2, -1, 3], [2, 3, 4], [-1, -4, -2]];3;5;3
8476;[[-1, -2, -5], [-3, -2], [4, -3, -1]];3;5;3
8477;[[-5, 1], [4]];3;5;2
8478;[[-5, 1, -4], [-5, 1]];3;5;2
8479;[[4, 3], [-1, -5, 3]];3;5;2
8480;[[-3, 4, -5], [-2, -1]];3;5;2
8481;[[4], [-4, -1, 2]];3;5;2
8482;[[-5, -2], [-2]];3;5;2
8483;[[-5, 2, 1], [2]];3;5;2
8484;[[-5, -2, 1], [1, 3], [-5, 1, 2]];3;5;3
8485;[[3, 1], [1], [2, -1]];3;5;3
8486;[[-3, 2, -1], [1], [-5]];3;5;3
8487;[[-4, -3, -5], [-2, 3, 4]];3;5;2
8488;[[-5, 4], [-3], [-4, 1, 2]];3;5;3
8489;[[4, 2, -1], [-5, -1], [-4, -5]];3;5;3
8490;[[2, 3, 1], [1]];3;5;2
8491;[[2, -1, -4], [1, -3]];3;5;2
8492;[[3], [1]];3;5;2
8493;[[-1], [4], [-2, -5]];3;5;3
8494;[[2, 4, -3], [-1, -2]];3;5;2
8495;[[-4, 3, 1], [-1], [-4, -3]];3;5;3
8496;[[-3, -4], [3, -1]];3;5;2
8497;[[-5, -3, -1], [3, -4]];3;5;2
8498;[[-2], [1], [-3, -5]];3;5;3
8499;[[-4, 3], [-5, 3, 4]];3;5;2
8500;[[-5, -3], [1, -4]];3;5;2
8501;[[-1, 3, -5], [4, -1]];3;5;2
8502;[[-5], [3, 2], [3, -4, -5]];3;5;3
8503;[[3], [-3, 4, -5], [4, -3, 1]];3;5;3
8504;[[-5, -2, 3], [-5]];3;5;2
8505;[[-3, -1], [-2, 1], [2, -5]];3;5;3
8506;[[3], [2, -5]];3;5;2
8507;[[-2], [1, 2, -5]];3;5;2
8508;[[3], [1], [-2, -1, -4]];3;5;3
8509;[[4], [2, 4], [-5, 2]];3;5;3
8510;[[1, 4, 3], [4, 1], [-5, 4, -3]];3;5;3
8511;[[1, -2, -3], [-5], [-4]];3;5;3
8512;[[-3], [-3, 4, -2], [-3, -5, 2]];3;5;3
8513;[[-1, -4, -5], [-3, -5], [-3, -1]];3;5;3
8514;[[3, -5], [-5, 1]];3;5;2
8515;[[-5], [3, -5]];3;5;2
8516;[[-2], [-1, -4]];3;5;2
8517;[[1, 4], [-2, 1, -3]];3;5;2
8518;[[1], [-3], [-4]];3;5;3
8519;[[1, 4], [2, 4], [-4, -5, 1]];3;5;3
8520;[[-1, 4], [2, 1, 3]];3;5;2
8521;[[-1], [-5, -2], [-2, -3]];3;5;3
8522;[[4, -3, 2], [4, 3, -1], [3, 1]];3;5;3
8523;[[-1, -5], [-4, -2], [-3, -2]];3;5;3
8524;[[-5, 2, 1], [-4, 1]];3;5;2
8525;[[-1], [1, 2, 3]];3;5;2
8526;[[2, -3, -4], [-3, 1, 4], [4, -1]];3;5;3
8527;[[3, 1], [4], [-2, -1]];3;5;3
8528;[[3, -1, -4], [-3], [1, -5]];3;5;3
8529;[[-3, -5], [1]];3;5;2
8530;[[3, 4, 2], [-5, 2, 4]];3;5;2
8531;[[2, -5, -3], [-2, -3], [4]];3;5;3
8532;[[-1, -5], [3, -2], [-2, 4]];3;5;3
8533;[[-5, -3], [4, 2], [3]];3;5;3
8534;[[-5], [-5, -3, 2]];3;5;2
8535;[[-3, 4], [-2, -4]];3;5;2
8536;[[-3, -4, -5], [2]];3;5;2
8537;[[-4], [1, -4, -3]];3;5;2
8538;[[1, -4], [-1]];3;5;2
8539;[[1], [-4]];3;5;2
8540;[[2, -1], [-2, -5, -4], [1]];3;5;3
8541;[[3], [4, -3], [-5, 4]];3;5;3
8542;[[-1, 4, -3], [-5], [3, 1]];3;5;3
8543;[[-1, -2], [3, -1], [1]];3;5;3
8544;[[-1, 2, -4], [3], [4]];3;5;3
8545;[[-3], [-2], [-1, 4]];3;5;3
8546;[[-4, 1], [-5, 2, -4], [3, 4]];3;5;3
8547;[[-5, 4, -2], [4, -5], [-3]];3;5;3
8548;[[-5], [4, 1, 3], [3, -2]];3;5;3
8549;[[-1, 3], [-3, -4, 2], [-1]];3;5;3
8550;[[-2, -3, -5], [-2, -5, 4]];3;5;2
8551;[[-1], [2, -5, 4], [-1, -3]];3;5;3
8552;[[-1, 3], [1, 4]];3;5;2
8553;[[-5], [2]];3;5;2
8554;[[-1], [3, -5, -4]];3;5;2
8555;[[2], [3, -4]];3;5;2
8556;[[1, 2, 3], [-5], [2, 1]];3;5;3
8557;[[-3], [-2, 4, 3], [-4]];3;5;3
8558;[[2, -5], [-5, -1]];3;5;2
8559;[[1, 3], [2, -3, -1]];3;5;2
8560;[[-4, 3], [-5, 4, -3]];3;5;2
8561;[[-1, -4], [-5]];3;5;2
8562;[[-4], [-3, 2]];3;5;2
8563;[[2], [-2, -1, -5], [1]];3;5;3
8564;[[4, -1, -2], [-4]];3;5;2
8565;[[2], [4, -3], [-4, 1, 2]];3;5;3
8566;[[3], [1, 2], [1, 3, -2]];3;5;3
8567;[[2, 1], [2, 3]];3;5;2
8568;[[4], [-3, 1]];3;5;2
8569;[[1, -5], [3, -2], [-5, 3]];3;5;3
8570;[[-5, -3, 4], [-1]];3;5;2
8571;[[1], [4, -2], [1, 2, -4]];3;5;3
8572;[[4], [4, 1, 3], [-3, -4, 1]];3;5;3
8573;[[-2], [-5, 1, 3], [-2, -1, 3]];3;5;3
8574;[[-4, 1], [4, 1, 2]];3;5;2
8575;[[1], [-4, -3, -1], [3, -4, 2]];3;5;3
8576;[[-2, -1, -4], [2, 1]];3;5;2
8577;[[-3, -1], [1, -2]];3;5;2
8578;[[4, -1], [4]];3;5;2
8579;[[-1, 2, -5], [-3], [3, 1]];3;5;3
8580;[[-5, -4], [2, 4], [-5, -1]];3;5;3
8581;[[-3, -1], [-2, -1, 3]];3;5;2
8582;[[3], [-1, -5]];3;5;2
8583;[[-3, -1, -4], [-5, 3], [2, 1, -3]];3;5;3
8584;[[-1, -5], [-4, -2], [-2, -5]];3;5;3
8585;[[-2], [2, 4], [-2, -4]];3;5;3
8586;[[-1, 3], [-1, 2]];3;5;2
8587;[[-1], [-3], [-3, -5]];3;5;3
8588;[[-4, 1, 3], [-3], [-2]];3;5;3
8589;[[3, 2], [-5, 3, -1], [-3, 1, 4]];3;5;3
8590;[[-2], [3]];3;5;2
8591;[[4, -5, -2], [-3, -2], [-3, 1, -5]];3;5;3
8592;[[2, -3], [-1, -5, -2]];3;5;2
8593;[[3, -4], [-1]];3;5;2
8594;[[-1], [-5], [-1, 2, -4]];3;5;3
8595;[[-5], [3, 4]];3;5;2
8596;[[-5, 4, 3], [1, 4, 2], [-2]];3;5;3
8597;[[-3, -4, -1], [-2, 3]];3;5;2
8598;[[2, -3], [2, 3, -4]];3;5;2
8599;[[2], [1, -5], [1]];3;5;3
8600;[[4], [1, -4], [-4, 2]];3;5;3
8601;[[4, 2], [2], [-5, -2]];3;5;3
8602;[[4, 2, -1], [-2], [-4, -5]];3;5;3
8603;[[2], [3, -2]];3;5;2
8604;[[3], [-4]];3;5;2
8605;[[-3, -2, 4], [3]];3;5;2
8606;[[-3, -1], [-1]];3;5;2
8607;[[3], [-4], [2, 4]];3;5;3
8608;[[-1, -5, 4], [-1, -5, 3], [1]];3;5;3
8609;[[3, 1, -4], [-3], [-2, 1, -5]];3;5;3
8610;[[-4, 3], [-2, 4, -1], [1]];3;5;3
8611;[[4, 2], [-5, 3], [-1]];3;5;3
8612;[[-5, -4], [-3, 4]];3;5;2
