id_set;clauses;k_sat;n_var;num_clauses
7214;[[-1], [-5, 1], [-3]];2;5;3
7215;[[-3], [-2], [1, 2]];2;5;3
7216;[[-1, -2], [-2], [-1, -5]];2;5;3
7217;[[-1, -2], [-3, -4], [2, 1]];2;5;3
7218;[[-3], [1, -2], [4, -5]];2;5;3
7219;[[2], [1], [-2, -3]];2;5;3
7220;[[-5], [1], [3]];2;5;3
7221;[[-2], [3], [-1]];2;5;3
7222;[[1], [-5], [-3]];2;5;3
7223;[[3, -1], [-2, -4]];2;5;2
7224;[[1], [-3, -2]];2;5;2
7225;[[-2, 1], [-5, -3], [1]];2;5;3
7226;[[-5], [1, 2], [-4, 2]];2;5;3
7227;[[-4, 1], [-4, 2], [-2, -1]];2;5;3
7228;[[-5, -3], [-2, 4], [2]];2;5;3
7229;[[-3, 4], [-5], [4, -3]];2;5;3
7230;[[3, 1], [-5, -4], [-5]];2;5;3
7231;[[2], [4, -2]];2;5;2
7232;[[1, 3], [2]];2;5;2
7233;[[-5, 2], [-5, 4], [-3]];2;5;3
7234;[[1], [-5, 1]];2;5;2
7235;[[-1, -3], [-3]];2;5;2
7236;[[-4, 2], [-2, 1]];2;5;2
7237;[[1], [-3, 4], [-1, -4]];2;5;3
7238;[[1, -3], [-3, -2]];2;5;2
7239;[[-1], [4], [-2]];2;5;3
7240;[[-3, 4], [-3, -2], [3]];2;5;3
7241;[[3, -5], [-3, -5], [2, -3]];2;5;3
7242;[[-5, -2], [4, -5]];2;5;2
7243;[[-2], [-5]];2;5;2
7244;[[-5, -3], [1]];2;5;2
7245;[[4], [3, -5]];2;5;2
7246;[[1, 3], [3, -4], [-5]];2;5;3
7247;[[1, 4], [-5, -4], [2]];2;5;3
7248;[[-4], [4, 2], [2]];2;5;3
7249;[[1, 4], [3], [-1, 4]];2;5;3
7250;[[3, -1], [1, 3], [-4]];2;5;3
7251;[[3, 2], [-4, 2], [-2]];2;5;3
7252;[[-2, -5], [-3], [-2]];2;5;3
7253;[[-5, -3], [-3, 2], [-5]];2;5;3
7254;[[-4, 1], [4, -2]];2;5;2
7255;[[-2, -1], [-1], [-4]];2;5;3
7256;[[1], [4], [3, -1]];2;5;3
7257;[[4], [-1, 3]];2;5;2
7258;[[-5], [2, -3], [3]];2;5;3
7259;[[4], [-3], [3, -2]];2;5;3
7260;[[-3, -4], [3, -2]];2;5;2
7261;[[-5, -1], [2, -4], [2]];2;5;3
7262;[[2, -1], [3, 2], [2, 4]];2;5;3
7263;[[3, -2], [-4, -3], [-1]];2;5;3
7264;[[-2], [1], [-4, 3]];2;5;3
7265;[[1, 3], [-3, 2]];2;5;2
7266;[[-3], [-5, 2]];2;5;2
7267;[[4], [4, -2]];2;5;2
7268;[[-4], [-1]];2;5;2
7269;[[2, -1], [-1]];2;5;2
7270;[[4, 2], [-5]];2;5;2
7271;[[1], [-4, 1], [2, -1]];2;5;3
7272;[[2], [-3], [-4]];2;5;3
7273;[[1], [2]];2;5;2
7274;[[4], [-1], [-3]];2;5;3
7275;[[-3, 2], [3, -1]];2;5;2
7276;[[-3, -2], [4, -3]];2;5;2
7277;[[1, 3], [2], [-1, -2]];2;5;3
7278;[[3], [4]];2;5;2
7279;[[2, -1], [-3], [2]];2;5;3
7280;[[2, -3], [4, 1]];2;5;2
7281;[[3], [1, -4], [4]];2;5;3
7282;[[-3, -2], [-5], [4]];2;5;3
7283;[[2], [-4], [2, -1]];2;5;3
7284;[[-4, -2], [3], [-2]];2;5;3
7285;[[2, -3], [-4, 2]];2;5;2
7286;[[-4], [3, -4]];2;5;2
7287;[[-3], [-5]];2;5;2
7288;[[-5], [-2]];2;5;2
7289;[[-3, 4], [-3, -5]];2;5;2
7290;[[3, 2], [-1, 4], [4]];2;5;3
7291;[[-4, -5], [2, -1]];2;5;2
7292;[[1], [-5], [-5, 3]];2;5;3
7293;[[-1, 2], [4, -3]];2;5;2
7294;[[4, -2], [-3]];2;5;2
7295;[[-3, -1], [2, -1]];2;5;2
7296;[[2, -5], [-2, -5]];2;5;2
7297;[[-4], [-3, -1]];2;5;2
7298;[[2], [-5]];2;5;2
7299;[[-3], [2], [-1]];2;5;3
7300;[[-5, -2], [3], [-4, -1]];2;5;3
7301;[[-4], [-2], [1, -5]];2;5;3
7302;[[2, -4], [2, 3], [-2]];2;5;3
7303;[[-3, 4], [-5, 2], [4]];2;5;3
7304;[[2, -4], [-5, 4]];2;5;2
7305;[[2], [4]];2;5;2
7306;[[-3, 4], [4], [1]];2;5;3
7307;[[-2, -4], [-5], [4, -1]];2;5;3
7308;[[3, -4], [-3]];2;5;2
7309;[[-1], [-3]];2;5;2
7310;[[-1, -3], [2, 3]];2;5;2
7311;[[-4, 2], [4, 3], [2]];2;5;3
7312;[[-1], [-4]];2;5;2
7313;[[-3, 4], [2, -5]];2;5;2
7314;[[-2, 4], [-1]];2;5;2
7315;[[3], [-2], [-4]];2;5;3
7316;[[-4], [4, -3], [-2, -5]];2;5;3
7317;[[1], [-1, -4], [3]];2;5;3
7318;[[2], [-1]];2;5;2
7319;[[-3, -5], [-5], [2]];2;5;3
7320;[[1, 2], [-2, -5]];2;5;2
7321;[[-4, 3], [-3, -4], [3]];2;5;3
7322;[[2, 1], [-4], [1]];2;5;3
7323;[[2, 3], [-3], [1, -3]];2;5;3
7324;[[2, 3], [4, -2]];2;5;2
7325;[[-1, -4], [-5, -2]];2;5;2
7326;[[3, -2], [-2, 1]];2;5;2
7327;[[-3, -4], [4], [-3, 2]];2;5;3
7328;[[-2, 3], [-1, 4]];2;5;2
7329;[[-4], [1], [3]];2;5;3
7330;[[2, -5], [2]];2;5;2
7331;[[-2, -4], [3]];2;5;2
7332;[[-2, -4], [-1, 4], [-5]];2;5;3
7333;[[2], [-5]];2;5;2
7334;[[-3, -2], [-2], [-4]];2;5;3
7335;[[4], [2]];2;5;2
7336;[[2, -1], [2]];2;5;2
7337;[[-3, 2], [-3, 4]];2;5;2
7338;[[-2], [-3]];2;5;2
7339;[[-1, -2], [-4, -5], [-2]];2;5;3
7340;[[3, 2], [-4]];2;5;2
7341;[[-5, -1], [-3, -5], [-4, -5]];2;5;3
7342;[[4], [3]];2;5;2
7343;[[3, 2], [1], [-5, 3]];2;5;3
7344;[[-2], [-1, -5], [-4]];2;5;3
7345;[[1, 4], [1]];2;5;2
7346;[[2, -5], [-4]];2;5;2
7347;[[2, -5], [-5]];2;5;2
7348;[[-1], [2, 3]];2;5;2
7349;[[-1, -4], [-2, 3], [-5, 1]];2;5;3
7350;[[-3], [4], [-2, -3]];2;5;3
7351;[[-1], [-5, -3], [-3]];2;5;3
7352;[[1], [-5, 1], [3, 2]];2;5;3
7353;[[-5], [3, -5]];2;5;2
7354;[[-5, -4], [1]];2;5;2
7355;[[-4], [3], [-5]];2;5;3
7356;[[-5], [2, -1], [-4, 3]];2;5;3
7357;[[3], [4, -5], [4, -1]];2;5;3
7358;[[-3, -2], [-5]];2;5;2
7359;[[2, 3], [-4]];2;5;2
7360;[[2], [2, 1], [4]];2;5;3
7361;[[2], [3]];2;5;2
7362;[[-5], [3], [1]];2;5;3
7363;[[3], [-3, 1]];2;5;2
7364;[[-4], [-4, -5], [1, -3]];2;5;3
7365;[[-3, 2], [-5], [-2, -5]];2;5;3
7366;[[4, -3], [-3, -4]];2;5;2
7367;[[-5], [4, 1]];2;5;2
7368;[[-3, -4], [-4, -3]];2;5;2
7369;[[4], [2, -5], [3, -5]];2;5;3
7370;[[3, -4], [2, 4]];2;5;2
7371;[[-2, -3], [-4, -5]];2;5;2
7372;[[-4, -5], [-3]];2;5;2
7373;[[3], [3, 2]];2;5;2
7374;[[2], [3, -2], [3]];2;5;3
7375;[[-2, 3], [-2, -4], [4]];2;5;3
7376;[[-1, 3], [4], [3]];2;5;3
7377;[[-1, -4], [2]];2;5;2
7378;[[3, -2], [4, 3]];2;5;2
7379;[[3, -2], [-5], [-1]];2;5;3
7380;[[-1], [2]];2;5;2
7381;[[-4], [4, 2], [3, -1]];2;5;3
7382;[[-3, -1], [1, 3], [-1]];2;5;3
7383;[[-5, 4], [-1], [-2]];2;5;3
7384;[[-3, -2], [4], [1]];2;5;3
7385;[[-1], [-2], [-4, 1]];2;5;3
7386;[[3, 2], [3]];2;5;2
7387;[[-5], [-3], [3, -2]];2;5;3
7388;[[4], [4, 1], [-3]];2;5;3
7389;[[-2], [-5, -4], [3]];2;5;3
7390;[[-5, -3], [-4, -2], [-4, -5]];2;5;3
7391;[[-2], [-4]];2;5;2
7392;[[-1], [-5]];2;5;2
7393;[[4], [1, 3]];2;5;2
7394;[[1], [3, -1], [-3, 1]];2;5;3
7395;[[4, -5], [3]];2;5;2
7396;[[-5], [-5, 2], [-4, 3]];2;5;3
7397;[[4], [-2, 1]];2;5;2
7398;[[-3], [4], [4, -1]];2;5;3
7399;[[-2], [-1]];2;5;2
7400;[[-2, -1], [3], [-1]];2;5;3
7401;[[-4, -5], [-4], [-5, -4]];2;5;3
7402;[[4], [-4, 2], [2]];2;5;3
7403;[[-4, -1], [-3]];2;5;2
7404;[[4], [1, -5]];2;5;2
7405;[[-3], [-1]];2;5;2
7406;[[-5], [2, -4]];2;5;2
7407;[[1, 4], [-2, -1]];2;5;2
7408;[[-3], [4, 3]];2;5;2
7409;[[-1], [1, -2], [4, -5]];2;5;3
7410;[[-4], [2]];2;5;2
7411;[[-5], [-1, -5], [3]];2;5;3
7412;[[-3, -4], [1, 3]];2;5;2
7413;[[3], [-4, 2]];2;5;2
7414;[[2, -4], [1, -5], [2, 3]];2;5;3
7415;[[-5, -1], [4, 2]];2;5;2
7416;[[3], [-4], [2]];2;5;3
7417;[[1, 4], [-1, -3]];2;5;2
7418;[[-4], [-3, 2]];2;5;2
7419;[[3, -5], [-1, -5], [-4]];2;5;3
7420;[[1, -5], [-1, -5]];2;5;2
7421;[[2], [1, -3]];2;5;2
7422;[[1], [2, -3]];2;5;2
7423;[[-5, 3], [-2, -1], [3]];2;5;3
7424;[[-2, 4], [-5]];2;5;2
7425;[[4], [-2]];2;5;2
7426;[[1], [3, -4], [1, 3]];2;5;3
7427;[[4], [3], [2]];2;5;3
7428;[[1], [-1, -3]];2;5;2
7429;[[4], [3]];2;5;2
7430;[[-2], [4], [-4, -5]];2;5;3
7431;[[-3], [1, -3], [-4, 3]];2;5;3
7432;[[-1, -4], [2], [-3, -5]];2;5;3
7433;[[1, -4], [1, 2]];2;5;2
7434;[[-3], [4]];2;5;2
7435;[[-5, 3], [1, -2]];2;5;2
7436;[[-1], [4, 2], [2]];2;5;3
7437;[[4, 3], [2, 1], [-2]];2;5;3
7438;[[3, 4], [-1, 4]];2;5;2
7439;[[-4, 1], [1]];2;5;2
7440;[[-4], [-3, -4], [1, -3]];2;5;3
7441;[[1, 3], [1]];2;5;2
7442;[[-2], [2, -4]];2;5;2
7443;[[1, -3], [2]];2;5;2
7444;[[3, -2], [-5], [-2, 1]];2;5;3
7445;[[-2, 1], [-3, -5]];2;5;2
7446;[[3], [2, 4], [3, 2]];2;5;3
7447;[[4, 1], [2, 4], [-2]];2;5;3
7448;[[3], [2], [-1]];2;5;3
7449;[[-3], [-5]];2;5;2
7450;[[-2], [-3, -5], [2, 1]];2;5;3
7451;[[-1, 3], [2, -4]];2;5;2
7452;[[-2], [1, -3], [-5, 2]];2;5;3
7453;[[-5], [4, 2]];2;5;2
7454;[[3], [-1], [3, -2]];2;5;3
7455;[[-5, 1], [3], [-5]];2;5;3
7456;[[-3, -2], [3, -4]];2;5;2
7457;[[1], [3, 2]];2;5;2
7458;[[3], [-1, -2]];2;5;2
7459;[[2, 3], [-1]];2;5;2
7460;[[1, -3], [1]];2;5;2
7461;[[-4], [-1]];2;5;2
7462;[[2, -5], [2]];2;5;2
7463;[[1], [1, 3], [4, 3]];2;5;3
7464;[[1], [-4, -5]];2;5;2
7465;[[2], [3, -5], [-3]];2;5;3
7466;[[1], [3, -1], [-5]];2;5;3
7467;[[-3, 1], [-4, -2], [-4, -3]];2;5;3
7468;[[-5, -4], [4, 3], [1, -5]];2;5;3
7469;[[-5], [2, 3], [-3]];2;5;3
7470;[[2], [-4]];2;5;2
7471;[[-2, 1], [-5]];2;5;2
7472;[[3, 2], [-2, -5]];2;5;2
7473;[[4, -3], [-3]];2;5;2
7474;[[-4], [1], [4, 3]];2;5;3
7475;[[-3], [-5]];2;5;2
7476;[[2, 1], [3], [-5]];2;5;3
7477;[[4], [-2, 3], [-2, -4]];2;5;3
7478;[[-4, 2], [-2]];2;5;2
7479;[[3], [-5]];2;5;2
7480;[[-4], [2, 1], [2]];2;5;3
7481;[[-4, -3], [3]];2;5;2
7482;[[1], [3, 2], [2]];2;5;3
7483;[[-2, -1], [4, -1]];2;5;2
7484;[[1], [4, -3]];2;5;2
7485;[[-3, -1], [4, 1], [-3, -5]];2;5;3
7486;[[-4], [-3, -2]];2;5;2
7487;[[-4, 1], [3, 2], [-2, 3]];2;5;3
7488;[[1, -5], [-2]];2;5;2
7489;[[-1], [4, -2], [-2]];2;5;3
7490;[[-3], [-2]];2;5;2
7491;[[4], [-1], [1, 2]];2;5;3
7492;[[-3], [-2]];2;5;2
7493;[[-1, -5], [-1]];2;5;2
7494;[[2], [-3, 2], [-5, 1]];2;5;3
7495;[[3], [-4], [-2, -1]];2;5;3
7496;[[-3], [-1]];2;5;2
7497;[[-3, -4], [3, -4]];2;5;2
7498;[[2, -3], [4, -3]];2;5;2
7499;[[3], [-1], [-3, 4]];2;5;3
7500;[[2, -5], [1], [-5, 3]];2;5;3
7501;[[4], [3, -2], [-3]];2;5;3
7502;[[3], [-2], [-2, -1]];2;5;3
7503;[[3, -4], [-1, 4]];2;5;2
7504;[[-5], [-4]];2;5;2
7505;[[3, 2], [4, -2], [3, 4]];2;5;3
7506;[[1], [-4], [-3]];2;5;3
7507;[[-4, 3], [-4, 1], [-2]];2;5;3
7508;[[-4, 2], [4, 2], [-4, -3]];2;5;3
7509;[[2], [-2, -3], [2, 1]];2;5;3
7510;[[2], [3, 4]];2;5;2
7511;[[4, -3], [-3], [-4, 3]];2;5;3
7512;[[-5], [-2, -5]];2;5;2
7513;[[-3, -2], [-4, 3], [-5]];2;5;3
7514;[[-4, 2], [-1, 2]];2;5;2
7515;[[4, 2], [-1, -5], [3]];2;5;3
7516;[[2], [-5, 2]];2;5;2
7517;[[1, -2], [-2]];2;5;2
7518;[[-2, -1], [-5, -2]];2;5;2
7519;[[-5, 4], [-4], [-2, 4]];2;5;3
7520;[[-1], [-2], [-4]];2;5;3
7521;[[-5], [-4, -3]];2;5;2
7522;[[-4, -2], [2, -5]];2;5;2
7523;[[-4, 3], [4]];2;5;2
7524;[[-4, -2], [2, 3]];2;5;2
7525;[[-5, 2], [2, 4], [1]];2;5;3
7526;[[-3, -4], [-5, 4]];2;5;2
7527;[[-2, 1], [1]];2;5;2
7528;[[2, 4], [1, 2], [-4]];2;5;3
7529;[[1], [-3]];2;5;2
7530;[[2, -3], [-3]];2;5;2
7531;[[1], [-5], [-3]];2;5;3
7532;[[1], [-4]];2;5;2
7533;[[3, -5], [3]];2;5;2
7534;[[3, -4], [-4], [-2, 3]];2;5;3
7535;[[-3], [1]];2;5;2
7536;[[3, -1], [-5, 1], [2]];2;5;3
7537;[[1], [-3]];2;5;2
7538;[[-2, -1], [-4, 1], [-4]];2;5;3
7539;[[2], [1], [2, 4]];2;5;3
7540;[[2, 3], [-4], [2]];2;5;3
7541;[[-2, -1], [3, -5]];2;5;2
7542;[[-3], [-2]];2;5;2
7543;[[2, 1], [-3], [-2]];2;5;3
7544;[[4, -2], [-2, 4], [1, -2]];2;5;3
7545;[[-5], [2], [-3, -2]];2;5;3
7546;[[4, -3], [-4, -3]];2;5;2
7547;[[-5], [2, -4], [-1]];2;5;3
7548;[[-1, 2], [-4], [3]];2;5;3
7549;[[-4, 1], [4, -2]];2;5;2
7550;[[-3, 2], [1, 3], [-5]];2;5;3
7551;[[1], [-4, 1]];2;5;2
7552;[[-2, -4], [3, -1], [1]];2;5;3
7553;[[-1], [4, -3], [-4]];2;5;3
7554;[[1, -4], [3, -2]];2;5;2
7555;[[2, 3], [4, -5], [2, -4]];2;5;3
7556;[[4, 1], [4, 2]];2;5;2
7557;[[-2, -3], [-2]];2;5;2
7558;[[3, -2], [-2, -5]];2;5;2
7559;[[-5], [-4, -5]];2;5;2
7560;[[-5, -2], [-5]];2;5;2
7561;[[1, -5], [-3], [-4]];2;5;3
7562;[[1], [-2]];2;5;2
7563;[[-1, -5], [3]];2;5;2
7564;[[1, 3], [-2], [3]];2;5;3
7565;[[-1, -5], [4], [-4, -3]];2;5;3
7566;[[-5, -2], [1, -4]];2;5;2
7567;[[-3, -5], [-4, -1], [-1]];2;5;3
7568;[[1, -3], [-5, 3]];2;5;2
7569;[[-5, -2], [-3]];2;5;2
7570;[[4, 2], [1], [-1, 3]];2;5;3
7571;[[2], [-1], [-4]];2;5;3
7572;[[2], [-1], [-5]];2;5;3
7573;[[3, 1], [3, -4], [-4]];2;5;3
7574;[[2], [-1, 3]];2;5;2
7575;[[1, 4], [-3], [1, -4]];2;5;3
7576;[[3, 1], [-2, -4], [-1]];2;5;3
7577;[[-5], [3], [-3, -4]];2;5;3
7578;[[3], [1], [-2, -1]];2;5;3
7579;[[-3], [-5, -3]];2;5;2
7580;[[1, -2], [-5], [-3]];2;5;3
7581;[[-1, 4], [1]];2;5;2
7582;[[3, -1], [4, -1], [-3]];2;5;3
7583;[[-5, 2], [-4], [-2]];2;5;3
7584;[[2, 3], [2]];2;5;2
7585;[[-5], [-3, 2], [4]];2;5;3
7586;[[4, -2], [1]];2;5;2
7587;[[-3], [-1, 4]];2;5;2
7588;[[-5], [-2], [-2, -1]];2;5;3
7589;[[1, -2], [3], [-2, -3]];2;5;3
7590;[[4], [3], [3, -1]];2;5;3
7591;[[-2, -4], [-5]];2;5;2
7592;[[-5, -1], [1], [1, 3]];2;5;3
7593;[[2], [-1], [2, -3]];2;5;3
7594;[[-3, 4], [-2, 4], [-4]];2;5;3
7595;[[3], [-2, 3]];2;5;2
7596;[[-5, -3], [-3, 4]];2;5;2
7597;[[-4], [-2, -1], [-5, -1]];2;5;3
7598;[[-3, 2], [-2, 4], [3, -5]];2;5;3
7599;[[3, -4], [2]];2;5;2
7600;[[-5], [3, -5], [4]];2;5;3
7601;[[1], [4, -2], [-5]];2;5;3
7602;[[1, -3], [-1]];2;5;2
7603;[[4], [3]];2;5;2
7604;[[2, -4], [-5], [-1]];2;5;3
7605;[[-5, -4], [-2], [3, 1]];2;5;3
7606;[[-4], [-2, -5]];2;5;2
7607;[[4, 2], [-5, -4]];2;5;2
7608;[[-2, -3], [-5]];2;5;2
7609;[[1], [-4]];2;5;2
7610;[[-1, 4], [-3, 2]];2;5;2
7611;[[2, -5], [2, 4], [1]];2;5;3
7612;[[2], [4], [-5]];2;5;3
7613;[[-4], [-5, -4]];2;5;2
7614;[[1, 2], [3], [1]];2;5;3
7615;[[-5, 4], [3, 1]];2;5;2
7616;[[-1], [4, 1], [-2]];2;5;3
7617;[[-4, 1], [4]];2;5;2
7618;[[3], [-3, 4], [-2, 3]];2;5;3
7619;[[1, -2], [-3, 4]];2;5;2
7620;[[3, 1], [-3, -1], [-4]];2;5;3
7621;[[2, -1], [-4]];2;5;2
7622;[[-1], [-5, -2], [-2, 3]];2;5;3
7623;[[1], [-4], [4, 1]];2;5;3
7624;[[-5, 4], [4]];2;5;2
7625;[[-2], [4], [1]];2;5;3
7626;[[-3, 1], [-1, -2]];2;5;2
7627;[[-1, 3], [1]];2;5;2
7628;[[-5, 3], [4]];2;5;2
7629;[[4, 2], [3, -4]];2;5;2
7630;[[1], [-4], [-3]];2;5;3
7631;[[-2, -5], [-5, 2], [2]];2;5;3
7632;[[-2, -5], [1, 4]];2;5;2
7633;[[2], [4], [-2, -1]];2;5;3
7634;[[-2, -3], [-4]];2;5;2
7635;[[2], [4], [2, -4]];2;5;3
7636;[[-1], [-3, -2], [-2, -5]];2;5;3
7637;[[-1], [-3, 2]];2;5;2
7638;[[-2], [2, 3], [2, -4]];2;5;3
7639;[[2], [-4], [3]];2;5;3
7640;[[-4, 3], [2, -1], [3]];2;5;3
7641;[[-3], [-2, 4], [2]];2;5;3
7642;[[1, 2], [1], [-2]];2;5;3
7643;[[1], [-5, 1], [4, 2]];2;5;3
7644;[[3], [1], [1, -4]];2;5;3
7645;[[3], [4, 3], [-5, -4]];2;5;3
7646;[[-2, -3], [-3]];2;5;2
7647;[[3], [-4]];2;5;2
7648;[[4], [-5]];2;5;2
7649;[[-2], [-1, -3]];2;5;2
7650;[[3, -2], [-4, 2]];2;5;2
7651;[[4], [-3]];2;5;2
7652;[[-5], [4]];2;5;2
7653;[[-5], [4], [3]];2;5;3
7654;[[4], [-5]];2;5;2
7655;[[4], [3], [2]];2;5;3
7656;[[2, 1], [-1, 2]];2;5;2
7657;[[-2, -3], [3]];2;5;2
7658;[[4], [2], [1]];2;5;3
7659;[[2, -3], [1, 2], [3, -4]];2;5;3
7660;[[-4], [4, -2], [-1, 4]];2;5;3
7661;[[4], [-5], [1]];2;5;3
7662;[[3, -4], [2, -1], [-2]];2;5;3
7663;[[4], [-5]];2;5;2
7664;[[3, -1], [-1, -2], [-1]];2;5;3
7665;[[-3, 1], [-1, 2]];2;5;2
7666;[[-4], [4, -1]];2;5;2
7667;[[3, -4], [2], [-4]];2;5;3
7668;[[-5, 3], [2, 1]];2;5;2
7669;[[-2], [-3, -2], [3]];2;5;3
7670;[[-1], [-1, -3]];2;5;2
7671;[[3, -2], [-1], [-2]];2;5;3
7672;[[-5], [3, 2], [-2, 4]];2;5;3
7673;[[3, -1], [-2, 3], [-4]];2;5;3
7674;[[3], [-2], [-4, 1]];2;5;3
7675;[[4, -2], [3, -5]];2;5;2
7676;[[2, 3], [-4]];2;5;2
7677;[[-2, -1], [-1], [3]];2;5;3
7678;[[2, -1], [-4]];2;5;2
7679;[[-5, 2], [-3]];2;5;2
7680;[[2, -4], [-3, 4]];2;5;2
7681;[[4], [4, -3]];2;5;2
7682;[[-4], [2], [-1, 4]];2;5;3
7683;[[-3, 2], [-4], [4, -5]];2;5;3
7684;[[4], [4, -2]];2;5;2
7685;[[3, 2], [-4, 1]];2;5;2
7686;[[-5, 2], [-4, 1]];2;5;2
7687;[[-1, -3], [3], [2]];2;5;3
7688;[[1, 4], [-2]];2;5;2
7689;[[-4, -5], [-4, 3], [-3]];2;5;3
7690;[[-2, 1], [-1], [-3]];2;5;3
7691;[[-1, -4], [2], [1, -3]];2;5;3
7692;[[-2, 3], [-4, -1], [-3]];2;5;3
7693;[[-2, -4], [2]];2;5;2
7694;[[-3, -4], [-3, 1], [4, -5]];2;5;3
7695;[[1, -3], [3], [2, 4]];2;5;3
7696;[[-2], [-2, 1], [-1]];2;5;3
7697;[[1, -4], [-5], [-3]];2;5;3
7698;[[1], [-5, 1], [-1, -4]];2;5;3
7699;[[4, 1], [-3, -4]];2;5;2
7700;[[-4], [-1, 2], [-4, -1]];2;5;3
7701;[[2, 4], [-2, -1]];2;5;2
7702;[[3, -1], [4]];2;5;2
7703;[[-3], [4, -3], [4]];2;5;3
7704;[[4], [-1, -5]];2;5;2
7705;[[-5, 2], [4], [-1]];2;5;3
7706;[[-3, -1], [-3, 2], [-1]];2;5;3
7707;[[-5, -2], [-1, -4]];2;5;2
7708;[[-3, 4], [-5, 3], [2, -1]];2;5;3
7709;[[-1, 3], [1]];2;5;2
7710;[[-4], [1], [-1, 2]];2;5;3
7711;[[-3], [-4, 2], [-3, -5]];2;5;3
7712;[[3, -4], [3], [3, 4]];2;5;3
7713;[[-4, 1], [-5, -4]];2;5;2
7714;[[2, 4], [-5], [-3]];2;5;3
7715;[[-4, -2], [2, -1], [-2]];2;5;3
7716;[[-4], [-1]];2;5;2
7717;[[-3, -5], [-3, -1], [4]];2;5;3
7718;[[-1], [-4]];2;5;2
7719;[[-5], [-3], [-1, -4]];2;5;3
7720;[[3], [-2], [-2, -1]];2;5;3
7721;[[-5], [-3, -2]];2;5;2
7722;[[2], [1, 3], [-4]];2;5;3
7723;[[2, -3], [-4], [2, 4]];2;5;3
7724;[[1], [4], [2, -4]];2;5;3
7725;[[4], [4, -3], [2, 4]];2;5;3
7726;[[1], [4, 1], [-4]];2;5;3
7727;[[-5, 2], [4, 3], [-2]];2;5;3
7728;[[2, -4], [-4]];2;5;2
7729;[[-2], [4], [-2, 1]];2;5;3
7730;[[-4, -1], [-2]];2;5;2
7731;[[-4], [-2, -1], [4, -1]];2;5;3
7732;[[-5], [-5, -4]];2;5;2
7733;[[-2, 4], [-5, 2]];2;5;2
7734;[[-2], [-1]];2;5;2
7735;[[1, -3], [-3], [-1, -4]];2;5;3
7736;[[-4, -3], [3], [4, -5]];2;5;3
7737;[[-1, -5], [2]];2;5;2
7738;[[-3], [-1], [3, -1]];2;5;3
7739;[[2, -5], [1, -4], [-5, -3]];2;5;3
7740;[[-1, -5], [3], [-5, 3]];2;5;3
7741;[[-4], [1, -3], [3, -5]];2;5;3
7742;[[-4], [1], [-1, -5]];2;5;3
7743;[[-4, -2], [-4]];2;5;2
7744;[[-1, -4], [-5, -4], [-5]];2;5;3
7745;[[-5, -2], [-4]];2;5;2
7746;[[2], [-5]];2;5;2
7747;[[1], [-4]];2;5;2
7748;[[4, 2], [4, -3], [-1, -2]];2;5;3
7749;[[4, -3], [-4, 1]];2;5;2
7750;[[4], [2]];2;5;2
7751;[[-5], [3, 1], [1, 4]];2;5;3
7752;[[1], [4], [4, -1]];2;5;3
7753;[[-2], [-3, 4], [3]];2;5;3
7754;[[-1], [4, -1], [4, -3]];2;5;3
7755;[[1], [1, 4], [-4, -3]];2;5;3
7756;[[-4, -2], [3, -5], [-1]];2;5;3
7757;[[-3], [-4]];2;5;2
7758;[[1], [2]];2;5;2
7759;[[1], [3], [-4]];2;5;3
7760;[[-4], [-3]];2;5;2
7761;[[2, 3], [4]];2;5;2
7762;[[1, -2], [-4, -5]];2;5;2
7763;[[4, -1], [-5, 4], [-3, -5]];2;5;3
7764;[[1], [3, 1]];2;5;2
7765;[[4], [-2]];2;5;2
7766;[[-2, 3], [-2, -4], [-1]];2;5;3
7767;[[-3, 4], [-4], [-1]];2;5;3
7768;[[-4], [3], [-4, -1]];2;5;3
7769;[[3], [-1, -5], [4, 3]];2;5;3
7770;[[-1, -5], [2, -4], [3, 1]];2;5;3
7771;[[2, 3], [-5, 1], [4, -1]];2;5;3
7772;[[2], [-1, -5], [1]];2;5;3
7773;[[3], [-1, -4], [-5, -3]];2;5;3
7774;[[-1], [4]];2;5;2
7775;[[-5, -4], [3, 2], [-2, 1]];2;5;3
7776;[[4, 1], [-3, 4], [-5, 4]];2;5;3
7777;[[2, 4], [3], [-4, 1]];2;5;3
7778;[[-4, 1], [-1, 3]];2;5;2
7779;[[-5, -3], [-1, -2], [-1, 3]];2;5;3
7780;[[4], [-2], [-2, 4]];2;5;3
7781;[[-4], [1, -2], [2, -4]];2;5;3
7782;[[-5], [-2], [1, -2]];2;5;3
7783;[[4, -5], [-5], [-4]];2;5;3
7784;[[2], [-2, 1], [-5]];2;5;3
7785;[[-4], [4, 2]];2;5;2
7786;[[-2], [1]];2;5;2
7787;[[3], [-1, 3]];2;5;2
7788;[[-4], [1]];2;5;2
7789;[[4], [-2, 1]];2;5;2
7790;[[3, 1], [-4, 1]];2;5;2
7791;[[3], [3, 2], [2, 3]];2;5;3
7792;[[1], [-5]];2;5;2
7793;[[4, -5], [4]];2;5;2
7794;[[-1, -4], [-3]];2;5;2
7795;[[4, 1], [1]];2;5;2
7796;[[3, -2], [-2]];2;5;2
7797;[[1], [-4, -5], [-4, 1]];2;5;3
7798;[[-1], [-4]];2;5;2
