id;id_set;clauses;entailments;is_entail;is_contradict;k_sat;n_var;num_clauses
17020;851;[[2], [4, 2], [4]];[1, -5];0;1;3;5;3
17021;852;[[1, -3, 4], [-3, 1, -5]];[2, -3];1;0;3;5;2
17022;852;[[1, -3, 4], [-3, 1, -5]];[-1, -4];0;0;3;5;2
17023;852;[[1, -3, 4], [-3, 1, -5]];[3, 2];0;0;3;5;2
17024;852;[[1, -3, 4], [-3, 1, -5]];[-5, 3, -2];0;1;3;5;2
17025;852;[[1, -3, 4], [-3, 1, -5]];[3, 4];0;1;3;5;2
17026;852;[[1, -3, 4], [-3, 1, -5]];[-1, 4];0;1;3;5;2
17027;852;[[1, -3, 4], [-3, 1, -5]];[-4, -5];0;0;3;5;2
17028;852;[[1, -3, 4], [-3, 1, -5]];[1, 3, -5];0;1;3;5;2
17029;852;[[1, -3, 4], [-3, 1, -5]];[3, -1];0;0;3;5;2
17030;852;[[1, -3, 4], [-3, 1, -5]];[1, 3, -4];0;1;3;5;2
17031;852;[[1, -3, 4], [-3, 1, -5]];[-2, 4];0;1;3;5;2
17032;852;[[1, -3, 4], [-3, 1, -5]];[-3, 2, -5];1;0;3;5;2
17033;852;[[1, -3, 4], [-3, 1, -5]];[4, 1];0;1;3;5;2
17034;852;[[1, -3, 4], [-3, 1, -5]];[4, -5, -3];1;0;3;5;2
17035;852;[[1, -3, 4], [-3, 1, -5]];[4, -3, -2];1;0;3;5;2
17036;852;[[1, -3, 4], [-3, 1, -5]];[-5, 1];0;1;3;5;2
17037;852;[[1, -3, 4], [-3, 1, -5]];[-1, -4, 2];0;0;3;5;2
17038;852;[[1, -3, 4], [-3, 1, -5]];[-1, 3];0;0;3;5;2
17039;852;[[1, -3, 4], [-3, 1, -5]];[-4, 2, -1];0;0;3;5;2
17040;852;[[1, -3, 4], [-3, 1, -5]];[-1, -2, -3];1;0;3;5;2
17041;853;[[2], [4]];[2, 4];1;0;3;5;2
17042;853;[[2], [4]];[-2, 1, -3];0;0;3;5;2
17043;853;[[2], [4]];[4, -1, 3];1;0;3;5;2
17044;853;[[2], [4]];[-4, -1];0;1;3;5;2
17045;853;[[2], [4]];[1, -3, -2];0;0;3;5;2
17046;853;[[2], [4]];[1, 2];1;0;3;5;2
17047;853;[[2], [4]];[4, -5, -3];1;0;3;5;2
17048;853;[[2], [4]];[2, 1];1;0;3;5;2
17049;853;[[2], [4]];[-2, -1];0;1;3;5;2
17050;853;[[2], [4]];[-1, -5, 3];0;1;3;5;2
17051;853;[[2], [4]];[-5, -1, -3];0;1;3;5;2
17052;853;[[2], [4]];[-2, -3, 1];0;0;3;5;2
17053;853;[[2], [4]];[-4, -5, -3];0;0;3;5;2
17054;853;[[2], [4]];[1, 3, -5];0;1;3;5;2
17055;853;[[2], [4]];[-3, 1, -5];0;0;3;5;2
17056;853;[[2], [4]];[-3, -1];0;1;3;5;2
17057;853;[[2], [4]];[4, 1, 2];1;0;3;5;2
17058;853;[[2], [4]];[-5, 3];0;1;3;5;2
17059;853;[[2], [4]];[4, -5, 2];1;0;3;5;2
17060;853;[[2], [4]];[-3, 4];1;0;3;5;2
17061;854;[[-4, -3], [-5, -2], [-1]];[-5, -4];1;0;3;5;3
17062;854;[[-4, -3], [-5, -2], [-1]];[-1, -5];1;0;3;5;3
17063;854;[[-4, -3], [-5, -2], [-1]];[-4, 1, -2];1;0;3;5;3
17064;854;[[-4, -3], [-5, -2], [-1]];[-5, -1];1;0;3;5;3
17065;854;[[-4, -3], [-5, -2], [-1]];[-4, 2];1;0;3;5;3
17066;854;[[-4, -3], [-5, -2], [-1]];[-2, 3, -5];1;0;3;5;3
17067;854;[[-4, -3], [-5, -2], [-1]];[-1, 3];1;0;3;5;3
17068;854;[[-4, -3], [-5, -2], [-1]];[3, -5];1;0;3;5;3
17069;854;[[-4, -3], [-5, -2], [-1]];[3, 1, 4];0;0;3;5;3
17070;854;[[-4, -3], [-5, -2], [-1]];[2, 3];0;0;3;5;3
17071;854;[[-4, -3], [-5, -2], [-1]];[-2, 1, -3];0;1;3;5;3
17072;854;[[-4, -3], [-5, -2], [-1]];[2, 1, -3];0;1;3;5;3
17073;854;[[-4, -3], [-5, -2], [-1]];[-3, -4];1;0;3;5;3
17074;854;[[-4, -3], [-5, -2], [-1]];[-3, -1];1;0;3;5;3
17075;854;[[-4, -3], [-5, -2], [-1]];[3, -1, 2];1;0;3;5;3
17076;854;[[-4, -3], [-5, -2], [-1]];[4, 1, -2];0;1;3;5;3
17077;854;[[-4, -3], [-5, -2], [-1]];[1, -4, -3];1;0;3;5;3
17078;854;[[-4, -3], [-5, -2], [-1]];[3, 4];0;0;3;5;3
17079;854;[[-4, -3], [-5, -2], [-1]];[2, -4, 3];1;0;3;5;3
17080;854;[[-4, -3], [-5, -2], [-1]];[4, -1, -2];1;0;3;5;3
17081;855;[[-1, 4], [1, -2, -4]];[1, -3, 4];0;0;3;5;2
17082;855;[[-1, 4], [1, -2, -4]];[-2, 4, -1];1;0;3;5;2
17083;855;[[-1, 4], [1, -2, -4]];[4, 2, -5];0;0;3;5;2
17084;855;[[-1, 4], [1, -2, -4]];[-2, -4];1;0;3;5;2
17085;855;[[-1, 4], [1, -2, -4]];[-2, -4, 1];1;0;3;5;2
17086;855;[[-1, 4], [1, -2, -4]];[2, 1];0;0;3;5;2
17087;855;[[-1, 4], [1, -2, -4]];[-5, 2];0;0;3;5;2
17088;855;[[-1, 4], [1, -2, -4]];[2, -3, 1];0;0;3;5;2
17089;855;[[-1, 4], [1, -2, -4]];[-3, 1];0;0;3;5;2
17090;855;[[-1, 4], [1, -2, -4]];[4, 3];0;1;3;5;2
17091;855;[[-1, 4], [1, -2, -4]];[1, 3, 2];0;1;3;5;2
17092;855;[[-1, 4], [1, -2, -4]];[3, -4];1;0;3;5;2
17093;855;[[-1, 4], [1, -2, -4]];[1, -4, 2];1;0;3;5;2
17094;855;[[-1, 4], [1, -2, -4]];[-5, -4, -3];1;0;3;5;2
17095;855;[[-1, 4], [1, -2, -4]];[1, 3];0;1;3;5;2
17096;855;[[-1, 4], [1, -2, -4]];[-1, -5, -4];1;0;3;5;2
17097;855;[[-1, 4], [1, -2, -4]];[4, -1, -3];1;0;3;5;2
17098;855;[[-1, 4], [1, -2, -4]];[-3, 2];0;0;3;5;2
17099;855;[[-1, 4], [1, -2, -4]];[-2, -5];0;1;3;5;2
17100;855;[[-1, 4], [1, -2, -4]];[-5, 3];0;1;3;5;2
17101;856;[[3, -4, 2], [1, -2], [-1]];[-3, -1, -4];1;0;3;5;3
17102;856;[[3, -4, 2], [1, -2], [-1]];[4, 3];0;0;3;5;3
17103;856;[[3, -4, 2], [1, -2], [-1]];[-2, -4];1;0;3;5;3
17104;856;[[3, -4, 2], [1, -2], [-1]];[-4, 2];0;1;3;5;3
17105;856;[[3, -4, 2], [1, -2], [-1]];[-5, -1];1;0;3;5;3
17106;856;[[3, -4, 2], [1, -2], [-1]];[4, -3];0;1;3;5;3
17107;856;[[3, -4, 2], [1, -2], [-1]];[-1, 3];1;0;3;5;3
17108;856;[[3, -4, 2], [1, -2], [-1]];[1, -4, -2];1;0;3;5;3
17109;856;[[3, -4, 2], [1, -2], [-1]];[-4, -3, 1];0;1;3;5;3
17110;856;[[3, -4, 2], [1, -2], [-1]];[3, -5];0;0;3;5;3
17111;856;[[3, -4, 2], [1, -2], [-1]];[-5, -2];1;0;3;5;3
17112;856;[[3, -4, 2], [1, -2], [-1]];[-4, -2];1;0;3;5;3
17113;856;[[3, -4, 2], [1, -2], [-1]];[3, -2, 1];1;0;3;5;3
17114;856;[[3, -4, 2], [1, -2], [-1]];[-1, 3, -2];1;0;3;5;3
17115;856;[[3, -4, 2], [1, -2], [-1]];[-2, 3, -5];1;0;3;5;3
17116;856;[[3, -4, 2], [1, -2], [-1]];[-1, -4, -5];1;0;3;5;3
17117;856;[[3, -4, 2], [1, -2], [-1]];[-2, -3];1;0;3;5;3
17118;856;[[3, -4, 2], [1, -2], [-1]];[2, -3];0;1;3;5;3
17119;856;[[3, -4, 2], [1, -2], [-1]];[-3, 2, 1];0;1;3;5;3
17120;856;[[3, -4, 2], [1, -2], [-1]];[3, -2];1;0;3;5;3
17121;857;[[-5, 3, -1], [2], [3, 1, -4]];[-4, -1, 2];1;0;3;5;3
17122;857;[[-5, 3, -1], [2], [3, 1, -4]];[-4, -5];0;0;3;5;3
17123;857;[[-5, 3, -1], [2], [3, 1, -4]];[-5, -2];0;0;3;5;3
17124;857;[[-5, 3, -1], [2], [3, 1, -4]];[-3, 4];0;1;3;5;3
17125;857;[[-5, 3, -1], [2], [3, 1, -4]];[1, -5, -3];0;0;3;5;3
17126;857;[[-5, 3, -1], [2], [3, 1, -4]];[-4, -1, 3];0;1;3;5;3
17127;857;[[-5, 3, -1], [2], [3, 1, -4]];[2, 1];1;0;3;5;3
17128;857;[[-5, 3, -1], [2], [3, 1, -4]];[-1, 4];0;1;3;5;3
17129;857;[[-5, 3, -1], [2], [3, 1, -4]];[-5, 1, 2];1;0;3;5;3
17130;857;[[-5, 3, -1], [2], [3, 1, -4]];[-4, -3];0;0;3;5;3
17131;857;[[-5, 3, -1], [2], [3, 1, -4]];[4, -2];0;1;3;5;3
17132;857;[[-5, 3, -1], [2], [3, 1, -4]];[-2, -4];0;0;3;5;3
17133;857;[[-5, 3, -1], [2], [3, 1, -4]];[-4, 3];0;1;3;5;3
17134;857;[[-5, 3, -1], [2], [3, 1, -4]];[-3, 1, -4];0;0;3;5;3
17135;857;[[-5, 3, -1], [2], [3, 1, -4]];[-4, 3, -1];0;1;3;5;3
17136;857;[[-5, 3, -1], [2], [3, 1, -4]];[4, 2];1;0;3;5;3
17137;857;[[-5, 3, -1], [2], [3, 1, -4]];[-1, -4];0;1;3;5;3
17138;857;[[-5, 3, -1], [2], [3, 1, -4]];[1, -4];0;0;3;5;3
17139;857;[[-5, 3, -1], [2], [3, 1, -4]];[-1, 2];1;0;3;5;3
17140;857;[[-5, 3, -1], [2], [3, 1, -4]];[-2, 1];0;0;3;5;3
17141;858;[[2], [2, 3], [1, 4]];[4, -5];1;0;3;5;3
17142;858;[[2], [2, 3], [1, 4]];[-4, -2];0;0;3;5;3
17143;858;[[2], [2, 3], [1, 4]];[-4, 1, -5];0;0;3;5;3
17144;858;[[2], [2, 3], [1, 4]];[-4, 1];0;0;3;5;3
17145;858;[[2], [2, 3], [1, 4]];[-3, -1, -2];0;1;3;5;3
17146;858;[[2], [2, 3], [1, 4]];[-1, 3];0;1;3;5;3
17147;858;[[2], [2, 3], [1, 4]];[3, 2, 1];1;0;3;5;3
17148;858;[[2], [2, 3], [1, 4]];[4, -1];1;0;3;5;3
17149;858;[[2], [2, 3], [1, 4]];[-4, -3];0;0;3;5;3
17150;858;[[2], [2, 3], [1, 4]];[1, 2];1;0;3;5;3
17151;858;[[2], [2, 3], [1, 4]];[3, -1, 2];1;0;3;5;3
17152;858;[[2], [2, 3], [1, 4]];[3, -4];0;1;3;5;3
17153;858;[[2], [2, 3], [1, 4]];[-2, -1, -4];0;1;3;5;3
17154;858;[[2], [2, 3], [1, 4]];[3, -2];0;1;3;5;3
17155;858;[[2], [2, 3], [1, 4]];[1, 3];0;1;3;5;3
17156;858;[[2], [2, 3], [1, 4]];[-3, 2, -4];1;0;3;5;3
17157;858;[[2], [2, 3], [1, 4]];[-2, 4, -1];1;0;3;5;3
17158;858;[[2], [2, 3], [1, 4]];[1, -4, 2];1;0;3;5;3
17159;858;[[2], [2, 3], [1, 4]];[1, -3, -5];0;0;3;5;3
17160;858;[[2], [2, 3], [1, 4]];[-1, 4];1;0;3;5;3
17161;859;[[-2, -4], [-4]];[3, -4];1;0;3;5;2
17162;859;[[-2, -4], [-4]];[2, -5, -3];0;0;3;5;2
17163;859;[[-2, -4], [-4]];[-1, -2, 4];0;1;3;5;2
17164;859;[[-2, -4], [-4]];[-4, 1, 3];1;0;3;5;2
17165;859;[[-2, -4], [-4]];[1, 2];0;1;3;5;2
17166;859;[[-2, -4], [-4]];[-3, 4, -5];0;0;3;5;2
17167;859;[[-2, -4], [-4]];[-3, -4, 2];1;0;3;5;2
17168;859;[[-2, -4], [-4]];[3, -2, -1];0;1;3;5;2
17169;859;[[-2, -4], [-4]];[3, -1];0;1;3;5;2
17170;859;[[-2, -4], [-4]];[-4, -5, 1];1;0;3;5;2
17171;859;[[-2, -4], [-4]];[-5, 2];0;0;3;5;2
17172;859;[[-2, -4], [-4]];[-5, 3, -4];1;0;3;5;2
17173;859;[[-2, -4], [-4]];[-3, 4, 2];0;0;3;5;2
17174;859;[[-2, -4], [-4]];[-3, 2];0;0;3;5;2
17175;859;[[-2, -4], [-4]];[1, -2, 3];0;1;3;5;2
17176;859;[[-2, -4], [-4]];[2, 1, -4];1;0;3;5;2
17177;859;[[-2, -4], [-4]];[-2, 3];0;1;3;5;2
17178;859;[[-2, -4], [-4]];[-2, 4, -5];0;1;3;5;2
17179;859;[[-2, -4], [-4]];[-3, 2, 4];0;0;3;5;2
17180;859;[[-2, -4], [-4]];[-3, 2, 1];0;1;3;5;2
17181;860;[[-5], [-3, 2, -1]];[-1, 2];0;0;3;5;2
17182;860;[[-5], [-3, 2, -1]];[-2, 1, -5];1;0;3;5;2
17183;860;[[-5], [-3, 2, -1]];[-1, 2, -3];1;0;3;5;2
17184;860;[[-5], [-3, 2, -1]];[1, 2, 4];0;1;3;5;2
17185;860;[[-5], [-3, 2, -1]];[-4, -5, -2];1;0;3;5;2
17186;860;[[-5], [-3, 2, -1]];[1, 4];0;1;3;5;2
17187;860;[[-5], [-3, 2, -1]];[-3, -2];0;1;3;5;2
17188;860;[[-5], [-3, 2, -1]];[-5, -2, -1];1;0;3;5;2
17189;860;[[-5], [-3, 2, -1]];[-5, 2];1;0;3;5;2
17190;860;[[-5], [-3, 2, -1]];[4, -3, -5];1;0;3;5;2
17191;860;[[-5], [-3, 2, -1]];[-2, -4];0;1;3;5;2
17192;860;[[-5], [-3, 2, -1]];[-4, -5];1;0;3;5;2
17193;860;[[-5], [-3, 2, -1]];[3, -1];0;1;3;5;2
17194;860;[[-5], [-3, 2, -1]];[-5, 1];1;0;3;5;2
17195;860;[[-5], [-3, 2, -1]];[3, -2];0;1;3;5;2
17196;860;[[-5], [-3, 2, -1]];[-5, -3, -4];1;0;3;5;2
17197;860;[[-5], [-3, 2, -1]];[-5, 3];1;0;3;5;2
17198;860;[[-5], [-3, 2, -1]];[-4, 3];0;1;3;5;2
17199;860;[[-5], [-3, 2, -1]];[-5, 4];1;0;3;5;2
17200;860;[[-5], [-3, 2, -1]];[-4, -3, -1];1;0;3;5;2
17201;861;[[4], [4, -1]];[2, -3];0;0;3;5;2
17202;861;[[4], [4, -1]];[1, -3, -5];0;0;3;5;2
17203;861;[[4], [4, -1]];[-4, -5];0;0;3;5;2
17204;861;[[4], [4, -1]];[-1, 2];0;1;3;5;2
17205;861;[[4], [4, -1]];[1, -2];0;1;3;5;2
17206;861;[[4], [4, -1]];[-4, 2, -5];0;0;3;5;2
17207;861;[[4], [4, -1]];[-4, 1, -3];0;0;3;5;2
17208;861;[[4], [4, -1]];[-4, 2];0;0;3;5;2
17209;861;[[4], [4, -1]];[-5, 4];1;0;3;5;2
17210;861;[[4], [4, -1]];[-4, -1, -3];0;1;3;5;2
17211;861;[[4], [4, -1]];[-1, -3, -4];0;1;3;5;2
17212;861;[[4], [4, -1]];[-5, -1];0;1;3;5;2
17213;861;[[4], [4, -1]];[-3, -1, 2];0;1;3;5;2
17214;861;[[4], [4, -1]];[-1, -3];0;1;3;5;2
17215;861;[[4], [4, -1]];[-1, -5, 2];0;1;3;5;2
17216;861;[[4], [4, -1]];[-5, 1, 3];0;1;3;5;2
17217;861;[[4], [4, -1]];[1, 4, -3];1;0;3;5;2
17218;861;[[4], [4, -1]];[3, 4, -2];1;0;3;5;2
17219;861;[[4], [4, -1]];[3, 2];0;1;3;5;2
17220;861;[[4], [4, -1]];[1, 3, -4];0;1;3;5;2
17221;862;[[-5, -1, -2], [1]];[-1, -5, -4];1;0;3;5;2
17222;862;[[-5, -1, -2], [1]];[3, 1];1;0;3;5;2
17223;862;[[-5, -1, -2], [1]];[1, -4, -5];1;0;3;5;2
17224;862;[[-5, -1, -2], [1]];[-4, 1];1;0;3;5;2
17225;862;[[-5, -1, -2], [1]];[3, -5];1;0;3;5;2
17226;862;[[-5, -1, -2], [1]];[3, 2, -1];0;0;3;5;2
17227;862;[[-5, -1, -2], [1]];[-5, -3, 2];1;0;3;5;2
17228;862;[[-5, -1, -2], [1]];[-3, -4, 2];0;1;3;5;2
17229;862;[[-5, -1, -2], [1]];[2, 4];0;0;3;5;2
17230;862;[[-5, -1, -2], [1]];[-2, 3, -4];0;1;3;5;2
17231;862;[[-5, -1, -2], [1]];[1, -4, 3];1;0;3;5;2
17232;862;[[-5, -1, -2], [1]];[-3, 1, -5];1;0;3;5;2
17233;862;[[-5, -1, -2], [1]];[-2, 4, -5];1;0;3;5;2
17234;862;[[-5, -1, -2], [1]];[4, 2];0;0;3;5;2
17235;862;[[-5, -1, -2], [1]];[-1, 4];0;0;3;5;2
17236;862;[[-5, -1, -2], [1]];[-4, -3];0;1;3;5;2
17237;862;[[-5, -1, -2], [1]];[4, 1];1;0;3;5;2
17238;862;[[-5, -1, -2], [1]];[1, 3, 4];1;0;3;5;2
17239;862;[[-5, -1, -2], [1]];[-5, -3, 4];1;0;3;5;2
17240;862;[[-5, -1, -2], [1]];[-4, -5, -3];1;0;3;5;2
17241;863;[[-5, 4], [-1, 4]];[-5, 1, 3];0;0;3;5;2
17242;863;[[-5, 4], [-1, 4]];[-2, -1];1;0;3;5;2
17243;863;[[-5, 4], [-1, 4]];[-4, -3, 2];0;1;3;5;2
17244;863;[[-5, 4], [-1, 4]];[1, -5, 2];0;0;3;5;2
17245;863;[[-5, 4], [-1, 4]];[2, -4, 3];0;0;3;5;2
17246;863;[[-5, 4], [-1, 4]];[-4, -1, -5];1;0;3;5;2
17247;863;[[-5, 4], [-1, 4]];[4, 1];0;1;3;5;2
17248;863;[[-5, 4], [-1, 4]];[2, -1];1;0;3;5;2
17249;863;[[-5, 4], [-1, 4]];[3, 2];0;0;3;5;2
17250;863;[[-5, 4], [-1, 4]];[2, 3, 4];0;1;3;5;2
17251;863;[[-5, 4], [-1, 4]];[-4, -2, 1];0;1;3;5;2
17252;863;[[-5, 4], [-1, 4]];[-3, 2];0;1;3;5;2
17253;863;[[-5, 4], [-1, 4]];[-5, 2];0;0;3;5;2
17254;863;[[-5, 4], [-1, 4]];[3, 4, -1];1;0;3;5;2
17255;863;[[-5, 4], [-1, 4]];[-5, -1, -3];1;0;3;5;2
17256;863;[[-5, 4], [-1, 4]];[-4, -3];0;1;3;5;2
17257;863;[[-5, 4], [-1, 4]];[-3, -1];1;0;3;5;2
17258;863;[[-5, 4], [-1, 4]];[-2, 4];0;1;3;5;2
17259;863;[[-5, 4], [-1, 4]];[-5, -1];1;0;3;5;2
17260;863;[[-5, 4], [-1, 4]];[2, -4];0;0;3;5;2
17261;864;[[-1], [-2, 3, 1], [1, -2]];[-3, 1];0;0;3;5;3
17262;864;[[-1], [-2, 3, 1], [1, -2]];[-2, -3, 4];1;0;3;5;3
17263;864;[[-1], [-2, 3, 1], [1, -2]];[-1, -2];1;0;3;5;3
17264;864;[[-1], [-2, 3, 1], [1, -2]];[-3, -4, 2];0;0;3;5;3
17265;864;[[-1], [-2, 3, 1], [1, -2]];[2, -3];0;0;3;5;3
17266;864;[[-1], [-2, 3, 1], [1, -2]];[-5, -4, -3];0;0;3;5;3
17267;864;[[-1], [-2, 3, 1], [1, -2]];[-5, -1];1;0;3;5;3
17268;864;[[-1], [-2, 3, 1], [1, -2]];[-3, -2];1;0;3;5;3
17269;864;[[-1], [-2, 3, 1], [1, -2]];[-5, 4, 3];0;1;3;5;3
17270;864;[[-1], [-2, 3, 1], [1, -2]];[-3, -1];1;0;3;5;3
17271;864;[[-1], [-2, 3, 1], [1, -2]];[-1, 3];1;0;3;5;3
17272;864;[[-1], [-2, 3, 1], [1, -2]];[-1, -3, 4];1;0;3;5;3
17273;864;[[-1], [-2, 3, 1], [1, -2]];[-1, -2, -3];1;0;3;5;3
17274;864;[[-1], [-2, 3, 1], [1, -2]];[-1, -3, 2];1;0;3;5;3
17275;864;[[-1], [-2, 3, 1], [1, -2]];[3, -4];0;1;3;5;3
17276;864;[[-1], [-2, 3, 1], [1, -2]];[2, -4];0;0;3;5;3
17277;864;[[-1], [-2, 3, 1], [1, -2]];[2, -1];1;0;3;5;3
17278;864;[[-1], [-2, 3, 1], [1, -2]];[-4, -2];1;0;3;5;3
17279;864;[[-1], [-2, 3, 1], [1, -2]];[-1, 3, -5];1;0;3;5;3
17280;864;[[-1], [-2, 3, 1], [1, -2]];[2, 1];0;0;3;5;3
17281;865;[[1], [-3]];[3, -1];0;0;3;5;2
17282;865;[[1], [-3]];[-3, 2, -4];1;0;3;5;2
17283;865;[[1], [-3]];[-1, -4, -2];0;0;3;5;2
17284;865;[[1], [-3]];[-5, -3, -4];1;0;3;5;2
17285;865;[[1], [-3]];[3, 4, -5];0;1;3;5;2
17286;865;[[1], [-3]];[-5, 3, -4];0;0;3;5;2
17287;865;[[1], [-3]];[-2, -5];0;0;3;5;2
17288;865;[[1], [-3]];[-4, 2, -3];1;0;3;5;2
17289;865;[[1], [-3]];[-5, -2, -4];0;0;3;5;2
17290;865;[[1], [-3]];[-4, -1, 2];0;1;3;5;2
17291;865;[[1], [-3]];[-4, -3, -1];1;0;3;5;2
17292;865;[[1], [-3]];[-4, -2, -3];1;0;3;5;2
17293;865;[[1], [-3]];[-2, -5, 3];0;0;3;5;2
17294;865;[[1], [-3]];[2, 3, -1];0;1;3;5;2
17295;865;[[1], [-3]];[-5, -2];0;0;3;5;2
17296;865;[[1], [-3]];[4, 2];0;1;3;5;2
17297;865;[[1], [-3]];[-4, -2, -5];0;0;3;5;2
17298;865;[[1], [-3]];[4, -3];1;0;3;5;2
17299;865;[[1], [-3]];[3, -5, 2];0;1;3;5;2
17300;865;[[1], [-3]];[4, 3, 1];1;0;3;5;2
17301;866;[[-4], [-1, -2, -3]];[-1, -4, -2];1;0;3;5;2
17302;866;[[-4], [-1, -2, -3]];[1, 3, 2];0;0;3;5;2
17303;866;[[-4], [-1, -2, -3]];[2, 3, 4];0;0;3;5;2
17304;866;[[-4], [-1, -2, -3]];[-1, 3];0;1;3;5;2
17305;866;[[-4], [-1, -2, -3]];[-3, 2];1;0;3;5;2
17306;866;[[-4], [-1, -2, -3]];[1, -3];1;0;3;5;2
17307;866;[[-4], [-1, -2, -3]];[-2, -5];0;1;3;5;2
17308;866;[[-4], [-1, -2, -3]];[1, -4];1;0;3;5;2
17309;866;[[-4], [-1, -2, -3]];[-3, -1];1;0;3;5;2
17310;866;[[-4], [-1, -2, -3]];[-5, -2, 3];0;1;3;5;2
17311;866;[[-4], [-1, -2, -3]];[2, -4, 3];1;0;3;5;2
17312;866;[[-4], [-1, -2, -3]];[1, -3, 4];1;0;3;5;2
17313;866;[[-4], [-1, -2, -3]];[4, -3, 1];1;0;3;5;2
17314;866;[[-4], [-1, -2, -3]];[-3, 4];1;0;3;5;2
17315;866;[[-4], [-1, -2, -3]];[-1, 2];0;1;3;5;2
17316;866;[[-4], [-1, -2, -3]];[-3, 1];1;0;3;5;2
17317;866;[[-4], [-1, -2, -3]];[-3, 4, 1];1;0;3;5;2
17318;866;[[-4], [-1, -2, -3]];[3, 4, -1];0;1;3;5;2
17319;866;[[-4], [-1, -2, -3]];[4, -1, -2];0;1;3;5;2
17320;866;[[-4], [-1, -2, -3]];[-1, -4];1;0;3;5;2
17321;867;[[-3, 1, 4], [2], [2, -4, 1]];[4, 3];0;0;3;5;3
17322;867;[[-3, 1, 4], [2], [2, -4, 1]];[-5, -1, 4];0;0;3;5;3
17323;867;[[-3, 1, 4], [2], [2, -4, 1]];[-1, -2];0;0;3;5;3
17324;867;[[-3, 1, 4], [2], [2, -4, 1]];[-2, 1];0;1;3;5;3
17325;867;[[-3, 1, 4], [2], [2, -4, 1]];[-4, -2, -1];0;1;3;5;3
17326;867;[[-3, 1, 4], [2], [2, -4, 1]];[-4, -2, -3];1;0;3;5;3
17327;867;[[-3, 1, 4], [2], [2, -4, 1]];[-4, -5];0;1;3;5;3
17328;867;[[-3, 1, 4], [2], [2, -4, 1]];[-1, -5, 3];0;0;3;5;3
17329;867;[[-3, 1, 4], [2], [2, -4, 1]];[-5, 2];1;0;3;5;3
17330;867;[[-3, 1, 4], [2], [2, -4, 1]];[3, 4, 1];0;1;3;5;3
17331;867;[[-3, 1, 4], [2], [2, -4, 1]];[-4, 1, -2];0;1;3;5;3
17332;867;[[-3, 1, 4], [2], [2, -4, 1]];[-3, -2, -1];1;0;3;5;3
17333;867;[[-3, 1, 4], [2], [2, -4, 1]];[-1, 2];1;0;3;5;3
17334;867;[[-3, 1, 4], [2], [2, -4, 1]];[3, -5];0;0;3;5;3
17335;867;[[-3, 1, 4], [2], [2, -4, 1]];[-4, 2];1;0;3;5;3
17336;867;[[-3, 1, 4], [2], [2, -4, 1]];[-5, 4];0;0;3;5;3
17337;867;[[-3, 1, 4], [2], [2, -4, 1]];[1, 3, -4];0;1;3;5;3
17338;867;[[-3, 1, 4], [2], [2, -4, 1]];[-2, -3];1;0;3;5;3
17339;867;[[-3, 1, 4], [2], [2, -4, 1]];[3, -4];0;1;3;5;3
17340;867;[[-3, 1, 4], [2], [2, -4, 1]];[4, 2];1;0;3;5;3
17341;868;[[-4], [-2]];[-4, 1];1;0;3;5;2
17342;868;[[-4], [-2]];[1, 3];0;0;3;5;2
17343;868;[[-4], [-2]];[1, -5];0;0;3;5;2
17344;868;[[-4], [-2]];[-3, 2];0;1;3;5;2
17345;868;[[-4], [-2]];[2, 3, -5];0;0;3;5;2
17346;868;[[-4], [-2]];[-5, 2];0;0;3;5;2
17347;868;[[-4], [-2]];[2, 4, 3];0;0;3;5;2
17348;868;[[-4], [-2]];[-1, 3];0;1;3;5;2
17349;868;[[-4], [-2]];[-2, -1, 4];1;0;3;5;2
17350;868;[[-4], [-2]];[3, -5, 1];0;0;3;5;2
17351;868;[[-4], [-2]];[1, 3, 2];0;0;3;5;2
17352;868;[[-4], [-2]];[1, -3, -2];1;0;3;5;2
17353;868;[[-4], [-2]];[2, -1];0;1;3;5;2
17354;868;[[-4], [-2]];[-4, -3];1;0;3;5;2
17355;868;[[-4], [-2]];[-1, -4];1;0;3;5;2
17356;868;[[-4], [-2]];[-3, -1];0;1;3;5;2
17357;868;[[-4], [-2]];[1, 4, -2];1;0;3;5;2
17358;868;[[-4], [-2]];[-1, -5, -4];1;0;3;5;2
17359;868;[[-4], [-2]];[-4, -5, 1];1;0;3;5;2
17360;868;[[-4], [-2]];[3, -5];0;0;3;5;2
17361;869;[[-2, -4, -3], [-4]];[4, -2];0;0;3;5;2
17362;869;[[-2, -4, -3], [-4]];[-1, -2, -4];1;0;3;5;2
17363;869;[[-2, -4, -3], [-4]];[1, -4, -5];1;0;3;5;2
17364;869;[[-2, -4, -3], [-4]];[1, -5, -2];0;0;3;5;2
17365;869;[[-2, -4, -3], [-4]];[3, -4];1;0;3;5;2
17366;869;[[-2, -4, -3], [-4]];[4, -1];0;1;3;5;2
17367;869;[[-2, -4, -3], [-4]];[-4, -1, 3];1;0;3;5;2
17368;869;[[-2, -4, -3], [-4]];[-5, -4];1;0;3;5;2
17369;869;[[-2, -4, -3], [-4]];[3, -2];0;0;3;5;2
17370;869;[[-2, -4, -3], [-4]];[-3, 2];0;1;3;5;2
17371;869;[[-2, -4, -3], [-4]];[-2, -3];0;1;3;5;2
